date,pct_change_1d,pct_change_3d,pct_change_7d,pct_change_14d,pct_vs_7ma,pct_vs_30ma,pct_vs_90ma,ema_crossover,slope_7d_pct,slope_30d_pct,vol_pct_7d,spread_pct,volume_ratio,rsi_14,range_position_7d,lag_return_1d,lag_return_2d,lag_return_3d,lag_return_7d,lag_return_14d,target_pct_7d,item_id
2025-10-18,-0.0155807365439093,-0.0488138686131386,-0.1447908121410992,-0.167332268370607,-0.0599033816425119,-0.1371699726873948,-0.0731319397795075,-0.0373476477547477,-0.0240150736553614,-0.0042022711085859,0.0523956969873268,0.0211031175059952,0.8386796745910834,9.161793372319678,0.0,-0.0155807365439093,-0.0369515011547344,-0.0488138686131386,-0.1447908121410992,-0.167332268370607,-0.0119904076738609,536
2025-10-19,-0.0052757793764988,-0.0420323325635103,-0.1307627829002514,-0.1723862729449321,-0.0456846118451324,-0.1392285983066792,-0.0764252421996378,-0.0396410966209173,-0.0199924231987877,-0.0057303572060674,0.0440692853528181,0.017357762777242,1.0487783651084224,8.620689655172413,0.0,-0.0052757793764988,-0.0207743153918791,-0.0420323325635103,-0.1307627829002514,-0.1723862729449321,-0.0106075216972034,536
2025-10-20,-0.0028929604628736,-0.0236071765816808,-0.1090047393364929,-0.1819620253164556,-0.0323529411764706,-0.1382136407834421,-0.0776275621456606,-0.0402708084031482,-0.0153011881735285,-0.0069705647581774,0.0343320399447373,0.0198259187620889,0.9772986029438648,4.545454545454547,0.0,-0.0028929604628736,-0.0081534772182254,-0.0236071765816808,-0.1090047393364928,-0.1819620253164557,0.0,536
2025-10-21,0.0,-0.0081534772182254,-0.0841452612931797,-0.1734612310151878,-0.0199052132701421,-0.133688943502667,-0.07619917407878,-0.0394357469780114,-0.0105346780878695,-0.0078574302416396,0.0243881897300946,0.0164410058027079,0.875902189661367,4.791666666666657,0.0,0.0,-0.0028929604628736,-0.0081534772182254,-0.0841452612931798,-0.1734612310151878,-0.0106382978723404,536
2025-10-22,0.0087040618955511,0.0057859209257473,-0.0483576642335766,-0.1554655870445344,-0.0042280414620839,-0.1208451574836334,-0.0670006261740764,-0.0366475358217242,-0.0060608135871797,-0.0082883186495701,0.0169588731473517,0.0167785234899328,0.9069253616784272,8.798283261802567,0.1855670103092783,0.0087040618955512,0.0087040618955512,0.0057859209257473,-0.0483576642335766,-0.1554655870445344,-0.0292425695110258,536
2025-10-23,-0.0004793863854266,0.008220502901354,-0.0369515011547344,-0.1636582430806257,0.0007542512342292,-0.1153008401459646,-0.0665618735418916,-0.0336966547031898,-0.0017643028434395,-0.0085466665599667,0.0082416688195948,0.0191846522781774,0.9922899855807784,4.054054054054049,0.34,-0.0004793863854266,0.0082205029013539,0.0082205029013539,-0.0369515011547344,-0.1636582430806257,-0.0388489208633093,536
2025-10-24,-0.0062350119904076,0.0019342359767891,-0.0217186024551463,-0.1638418079096045,-0.0023386985830237,-0.1146686416658358,-0.0714904549935769,-0.0313985113519425,1.7236624379474368e-05,-0.0088003186723987,0.0039644735682489,0.0168918918918918,1.1058836268872958,4.072398190045249,0.2222222222222222,-0.0062350119904076,-0.0067114093959731,0.0019342359767891,-0.0217186024551463,-0.1638418079096045,-0.0458494208494208,536
2025-10-25,-0.0057915057915057,-0.0124640460210929,-0.0119904076738609,-0.1550451189499589,-0.006408047957004,-0.1141816930883238,-0.0761319128155552,-0.0295509330140161,-0.0002947295423023,-0.0091784831042042,0.0045771515398674,0.0179611650485436,1.099093615265682,4.347826086956516,0.0,-0.0057915057915057,-0.0119904076738609,-0.012464046021093,-0.0119904076738609,-0.1550451189499589,-0.0592233009708737,536
2025-10-26,-0.003883495145631,-0.0158273381294964,-0.0106075216972034,-0.1399832355406538,-0.0087640604513147,-0.1123543661321951,-0.0787465206069857,-0.0278369911474035,-0.0013575605680869,-0.0096021787257663,0.0060241788184258,0.0160818713450292,1.1578775280697846,4.864864864864856,0.0,-0.003883495145631,-0.0096525096525096,-0.0158273381294964,-0.0106075216972034,-0.1399832355406538,-0.0638401559454191,536
2025-10-27,0.0077972709551656,-0.0019305019305019,0.0,-0.1090047393364929,-0.0010351252501553,-0.1007131675073925,-0.0705896452540747,-0.0249129774422165,-0.0016061066592981,-0.0098871946693403,0.0059775700848209,0.0207930367504835,1.2299005862973167,10.591900311526471,0.4705882352941176,0.0077972709551656,0.003883495145631,-0.0019305019305019,0.0,-0.1090047393364928,-0.0647969052224371,536
